Codigo; Precio ;FECHA INICIO;FECHA FIN;CODIG LOCAL
124225; 48.48 ;25/03/2022;22/04/2022;DR4
140098; 1.01 ;25/03/2022;22/04/2022;DR4
130565; 8.34 ;25/03/2022;22/04/2022;DR4
511332; 0.83 ;25/03/2022;22/04/2022;DR4
139264; 18.63 ;25/03/2022;22/04/2022;DR4
138281; 4.30 ;25/03/2022;22/04/2022;DR4
570034; 73.27 ;25/03/2022;22/04/2022;DR4
511458; 4.17 ;25/03/2022;22/04/2022;DR4
139912; 104.64 ;25/03/2022;22/04/2022;DR4
138336; 24.63 ;25/03/2022;22/04/2022;DR4
570993; 14.00 ;25/03/2022;22/04/2022;DR4
138838; 14.28 ;25/03/2022;22/04/2022;DR4
138840; 18.31 ;25/03/2022;22/04/2022;DR4
513125; 18.16 ;25/03/2022;22/04/2022;DR4
553802; 6.21 ;25/03/2022;22/04/2022;DR4
131076; 0.83 ;25/03/2022;22/04/2022;DR4
138344; 10.41 ;25/03/2022;22/04/2022;DR4
552646; 23.23 ;25/03/2022;22/04/2022;DR4
552644; 22.99 ;25/03/2022;22/04/2022;DR4
524130; 0.55 ;25/03/2022;22/04/2022;DR4
137793; 16.67 ;25/03/2022;22/04/2022;DR4
512426; 6.20 ;25/03/2022;22/04/2022;DR4
131851; 9.76 ;25/03/2022;22/04/2022;DR4
510017; 10.97 ;25/03/2022;22/04/2022;DR4
575462; 56.50 ;25/03/2022;22/04/2022;DR4
575463; 54.26 ;25/03/2022;22/04/2022;DR4
553810; 0.79 ;25/03/2022;22/04/2022;DR4
553811; 4.34 ;25/03/2022;22/04/2022;DR4
132275; 28.55 ;25/03/2022;22/04/2022;DR4
511941; 10.30 ;25/03/2022;22/04/2022;DR4
186189; 38.31 ;25/03/2022;22/04/2022;DR4
514368; 7.77 ;25/03/2022;22/04/2022;DR4
132542; 0.98 ;25/03/2022;22/04/2022;DR4
191564; 11.00 ;25/03/2022;22/04/2022;DR4
527153; 6.45 ;25/03/2022;22/04/2022;DR4
510791; 24.84 ;25/03/2022;22/04/2022;DR4
513863; 4.95 ;25/03/2022;22/04/2022;DR4
189423; 8.39 ;25/03/2022;22/04/2022;DR4
570688; 11.93 ;25/03/2022;22/04/2022;DR4
133266; 11.61 ;25/03/2022;22/04/2022;DR4
512485; 2.35 ;25/03/2022;22/04/2022;DR4
133400; 5.91 ;25/03/2022;22/04/2022;DR4
140594; 4.13 ;25/03/2022;22/04/2022;DR4
137659; 52.47 ;25/03/2022;22/04/2022;DR4
117796; 9.75 ;25/03/2022;22/04/2022;DR4
504688; 139.91 ;25/03/2022;22/04/2022;DR4
134099; 3.07 ;25/03/2022;22/04/2022;DR4
570817; 17.86 ;25/03/2022;22/04/2022;DR4
571535; 17.07 ;25/03/2022;22/04/2022;DR4
510802; 23.95 ;25/03/2022;22/04/2022;DR4
514032; 3.20 ;25/03/2022;22/04/2022;DR4
124205; 31.80 ;25/03/2022;22/04/2022;DR4
573905; 0.28 ;25/03/2022;22/04/2022;DR4
536274; 78.28 ;25/03/2022;22/04/2022;DR4
134795; 24.97 ;25/03/2022;22/04/2022;DR4
134850; 12.26 ;25/03/2022;22/04/2022;DR4
134940; 16.13 ;25/03/2022;22/04/2022;DR4
134963; 3.19 ;25/03/2022;22/04/2022;DR4
640038; 18.55 ;25/03/2022;22/04/2022;DR4
102529; 13.92 ;25/03/2022;22/04/2022;DR4
514592; 49.95 ;25/03/2022;22/04/2022;DR4
135295; 6.17 ;25/03/2022;22/04/2022;DR4
572972; 17.97 ;25/03/2022;22/04/2022;DR4
512580; 1.81 ;25/03/2022;22/04/2022;DR4
135390; 14.54 ;25/03/2022;22/04/2022;DR4
140722; 1.85 ;25/03/2022;22/04/2022;DR4
132926; 11.00 ;25/03/2022;22/04/2022;DR4
133857; 55.71 ;25/03/2022;22/04/2022;DR4
139831; 11.36 ;25/03/2022;22/04/2022;DR4
510519; 40.21 ;25/03/2022;22/04/2022;DR4
121100; 51.07 ;25/03/2022;22/04/2022;DR4
559556; 0.59 ;25/03/2022;22/04/2022;DR4
514817; 11.89 ;25/03/2022;22/04/2022;DR4
134840; 3.14 ;25/03/2022;22/04/2022;DR4
142040; 8.11 ;25/03/2022;22/04/2022;DR4
514108; 3.71 ;25/03/2022;22/04/2022;DR4
572323; 14.57 ;25/03/2022;22/04/2022;DR4
553861; 0.88 ;25/03/2022;22/04/2022;DR4
139135; 1.18 ;25/03/2022;22/04/2022;DR4
139137; 1.18 ;25/03/2022;22/04/2022;DR4
514154; 49.29 ;25/03/2022;22/04/2022;DR4
553863; 3.12 ;25/03/2022;22/04/2022;DR4
136305; 2.74 ;25/03/2022;22/04/2022;DR4
136415; 60.11 ;25/03/2022;22/04/2022;DR4
100957; 6.95 ;25/03/2022;22/04/2022;DR4
184096; 0.74 ;25/03/2022;22/04/2022;DR4
137824; 0.90 ;25/03/2022;22/04/2022;DR4
141570; 1.49 ;25/03/2022;22/04/2022;DR4
570222; 51.99 ;25/03/2022;22/04/2022;DR4
514462; 0.66 ;25/03/2022;22/04/2022;DR4
139504; 13.76 ;25/03/2022;22/04/2022;DR4
132858; 27.50 ;25/03/2022;22/04/2022;DR4
132941; 21.10 ;25/03/2022;22/04/2022;DR4
110706; 14.26 ;25/03/2022;22/04/2022;DR4
140115; 0.64 ;25/03/2022;22/04/2022;DR4
526096; 0.39 ;25/03/2022;22/04/2022;DR4
114661; 30.07 ;25/03/2022;22/04/2022;DR4
511746; 2.82 ;25/03/2022;22/04/2022;DR4
171607; 11.23 ;25/03/2022;22/04/2022;DR4
134142; 180.58 ;25/03/2022;22/04/2022;DR4
137720; 12.15 ;25/03/2022;22/04/2022;DR4
123997; 6.17 ;25/03/2022;22/04/2022;DR4
140647; 34.12 ;25/03/2022;22/04/2022;DR4
134486; 9.99 ;25/03/2022;22/04/2022;DR4
510206; 12.22 ;25/03/2022;22/04/2022;DR4
135450; 6.89 ;25/03/2022;22/04/2022;DR4
553897; 4.11 ;25/03/2022;22/04/2022;DR4
101134; 9.60 ;25/03/2022;22/04/2022;DR4
113500; 2.58 ;25/03/2022;22/04/2022;DR4
135202; 16.58 ;25/03/2022;22/04/2022;DR4
170429; 0.59 ;25/03/2022;22/04/2022;DR4
141534; 20.50 ;25/03/2022;22/04/2022;DR4
140860; 7.77 ;25/03/2022;22/04/2022;DR4
572820; 7.78 ;25/03/2022;22/04/2022;DR4
179043; 35.40 ;25/03/2022;22/04/2022;DR4
136472; 9.26 ;25/03/2022;22/04/2022;DR4
514737; 37.43 ;25/03/2022;22/04/2022;DR4
577587; 1.18 ;25/03/2022;22/04/2022;DR4
135996; 3.49 ;25/03/2022;22/04/2022;DR4
526436; 12.03 ;25/03/2022;22/04/2022;DR4
553912; 3.01 ;25/03/2022;22/04/2022;DR4
140821; 20.95 ;25/03/2022;22/04/2022;DR4
140941; 68.92 ;25/03/2022;22/04/2022;DR4
515477; 4.68 ;25/03/2022;22/04/2022;DR4
135445; 0.97 ;25/03/2022;22/04/2022;DR4
140128; 4.20 ;25/03/2022;22/04/2022;DR4
510301; 4.38 ;25/03/2022;22/04/2022;DR4
136736; 56.56 ;25/03/2022;22/04/2022;DR4
531739; 4.92 ;25/03/2022;22/04/2022;DR4
100016; 142.74 ;25/03/2022;22/04/2022;DR4
136946; 9.36 ;25/03/2022;22/04/2022;DR4
514618; 16.13 ;25/03/2022;22/04/2022;DR4
120884; 9.59 ;25/03/2022;22/04/2022;DR4
515169; 53.97 ;25/03/2022;22/04/2022;DR4
136779; 3.60 ;25/03/2022;22/04/2022;DR4
640055; 3.70 ;25/03/2022;22/04/2022;DR4
640058; 3.32 ;25/03/2022;22/04/2022;DR4
120595; 6.76 ;25/03/2022;22/04/2022;DR4
136889; 7.51 ;25/03/2022;22/04/2022;DR4
123955; 12.96 ;25/03/2022;22/04/2022;DR4
553928; 2.07 ;25/03/2022;22/04/2022;DR4
512468; 2.02 ;25/03/2022;22/04/2022;DR4
110710; 36.00 ;25/03/2022;22/04/2022;DR4
512009; 27.00 ;25/03/2022;22/04/2022;DR4
512470; 1.85 ;25/03/2022;22/04/2022;DR4
514313; 129.58 ;25/03/2022;22/04/2022;DR4
102521; 55.98 ;25/03/2022;22/04/2022;DR4
138411; 83.66 ;25/03/2022;22/04/2022;DR4
135848; 14.64 ;25/03/2022;22/04/2022;DR4
136091; 66.82 ;25/03/2022;22/04/2022;DR4
116521; 13.17 ;25/03/2022;22/04/2022;DR4
136486; 1.14 ;25/03/2022;22/04/2022;DR4
514225; 12.04 ;25/03/2022;22/04/2022;DR4
123580; 111.96 ;25/03/2022;22/04/2022;DR4
135214; 54.33 ;25/03/2022;22/04/2022;DR4
126054; 10.30 ;25/03/2022;22/04/2022;DR4
512473; 4.64 ;25/03/2022;22/04/2022;DR4
135359; 6.99 ;25/03/2022;22/04/2022;DR4
135362; 8.44 ;25/03/2022;22/04/2022;DR4
510236; 1.54 ;25/03/2022;22/04/2022;DR4
138082; 12.12 ;25/03/2022;22/04/2022;DR4
570764; 3.76 ;25/03/2022;22/04/2022;DR4
135433; 5.69 ;25/03/2022;22/04/2022;DR4
511635; 31.61 ;25/03/2022;22/04/2022;DR4
515588; 56.02 ;25/03/2022;22/04/2022;DR4
135683; 5.43 ;25/03/2022;22/04/2022;DR4
135693; 1.62 ;25/03/2022;22/04/2022;DR4
512475; 5.25 ;25/03/2022;22/04/2022;DR4
570275; 5.15 ;25/03/2022;22/04/2022;DR4
131032; 5.07 ;25/03/2022;22/04/2022;DR4
136620; 8.33 ;25/03/2022;22/04/2022;DR4
513554; 28.00 ;25/03/2022;22/04/2022;DR4
513553; 13.26 ;25/03/2022;22/04/2022;DR4
123246; 25.62 ;25/03/2022;22/04/2022;DR4
134006; 42.49 ;25/03/2022;22/04/2022;DR4
133896; 4.73 ;25/03/2022;22/04/2022;DR4
126084; 51.05 ;25/03/2022;22/04/2022;DR4
116768; 113.08 ;25/03/2022;22/04/2022;DR4
514022; 28.38 ;25/03/2022;22/04/2022;DR4
112248; 63.50 ;25/03/2022;22/04/2022;DR4
163198; 49.22 ;25/03/2022;22/04/2022;DR4
511211; 16.54 ;25/03/2022;22/04/2022;DR4
134001; 0.95 ;25/03/2022;22/04/2022;DR4
140070; 1.60 ;25/03/2022;22/04/2022;DR4
140617; 4.45 ;25/03/2022;22/04/2022;DR4
141214; 0.75 ;25/03/2022;22/04/2022;DR4
514949; 5.58 ;25/03/2022;22/04/2022;DR4
139643; 0.68 ;25/03/2022;22/04/2022;DR4
514924; 29.66 ;25/03/2022;22/04/2022;DR4
190093; 13.08 ;25/03/2022;22/04/2022;DR4
554443; 8.14 ;25/03/2022;22/04/2022;DR4
527473; 14.71 ;25/03/2022;22/04/2022;DR4
515071; 10.34 ;25/03/2022;22/04/2022;DR4
515938; 78.25 ;25/03/2022;22/04/2022;DR4
515219; 26.37 ;25/03/2022;22/04/2022;DR4
515215; 106.13 ;25/03/2022;22/04/2022;DR4
513538; 31.02 ;25/03/2022;22/04/2022;DR4
134614; 4.22 ;25/03/2022;22/04/2022;DR4
574616; 26.76 ;25/03/2022;22/04/2022;DR4
514236; 50.23 ;25/03/2022;22/04/2022;DR4
185029; 6.07 ;25/03/2022;22/04/2022;DR4
513569; 3.30 ;25/03/2022;22/04/2022;DR4
199072; 12.96 ;25/03/2022;22/04/2022;DR4
571264; 17.95 ;25/03/2022;22/04/2022;DR4
513227; 2.09 ;25/03/2022;22/04/2022;DR4
571249; 45.99 ;25/03/2022;22/04/2022;DR4
189424; 23.19 ;25/03/2022;22/04/2022;DR4
140862; 3.93 ;25/03/2022;22/04/2022;DR4
529687; 35.94 ;25/03/2022;22/04/2022;DR4
199311; 18.72 ;25/03/2022;22/04/2022;DR4
573772; 7.09 ;25/03/2022;22/04/2022;DR4
574632; 27.04 ;25/03/2022;22/04/2022;DR4
571788; 9.80 ;25/03/2022;22/04/2022;DR4
254506; 11.02 ;25/03/2022;22/04/2022;DR4
254507; 12.05 ;25/03/2022;22/04/2022;DR4
574992; 21.40 ;25/03/2022;22/04/2022;DR4
571853; 12.03 ;25/03/2022;22/04/2022;DR4
137540; 7.37 ;25/03/2022;22/04/2022;DR4
577234; 12.05 ;25/03/2022;22/04/2022;DR4
553965; 13.19 ;25/03/2022;22/04/2022;DR4
527750; 12.86 ;25/03/2022;22/04/2022;DR4
553820; 8.34 ;25/03/2022;22/04/2022;DR4
505648; 18.73 ;25/03/2022;22/04/2022;DR4
572237; 2.95 ;25/03/2022;22/04/2022;DR4
522817; 16.64 ;25/03/2022;22/04/2022;DR4
575583; 3.51 ;25/03/2022;22/04/2022;DR4
266828; 9.40 ;25/03/2022;22/04/2022;DR4
523173; 21.43 ;25/03/2022;22/04/2022;DR4
515993; 1.95 ;25/03/2022;22/04/2022;DR4
579562; 1.79 ;25/03/2022;22/04/2022;DR4
203566; 44.84 ;25/03/2022;22/04/2022;DR4
572750; 68.08 ;25/03/2022;22/04/2022;DR4
572871; 9.18 ;25/03/2022;22/04/2022;DR4
521324; 5.07 ;25/03/2022;22/04/2022;DR4
574667; 5.96 ;25/03/2022;22/04/2022;DR4
572324; 17.49 ;25/03/2022;22/04/2022;DR4
572737; 4.68 ;25/03/2022;22/04/2022;DR4
554116; 4.95 ;25/03/2022;22/04/2022;DR4
559542; 3.04 ;25/03/2022;22/04/2022;DR4
577243; 6.34 ;25/03/2022;22/04/2022;DR4
577102; 9.79 ;25/03/2022;22/04/2022;DR4
572887; 19.87 ;25/03/2022;22/04/2022;DR4
574363; 3.24 ;25/03/2022;22/04/2022;DR4
212166; 1.23 ;25/03/2022;22/04/2022;DR4
214161; 9.50 ;25/03/2022;22/04/2022;DR4
527469; 14.15 ;25/03/2022;22/04/2022;DR4
511562; 2.07 ;25/03/2022;22/04/2022;DR4
513561; 3.48 ;25/03/2022;22/04/2022;DR4
522157; 1.27 ;25/03/2022;22/04/2022;DR4
579568; 1.96 ;25/03/2022;22/04/2022;DR4
527928; 3.71 ;25/03/2022;22/04/2022;DR4
526949; 2.55 ;25/03/2022;22/04/2022;DR4
526944; 1.63 ;25/03/2022;22/04/2022;DR4
215313; 4.53 ;25/03/2022;22/04/2022;DR4
527634; 7.14 ;25/03/2022;22/04/2022;DR4
579885; 33.07 ;25/03/2022;22/04/2022;DR4
578060; 44.98 ;25/03/2022;22/04/2022;DR4
225038; 5.10 ;25/03/2022;22/04/2022;DR4
217351; 29.16 ;25/03/2022;22/04/2022;DR4
141513; 7.83 ;25/03/2022;22/04/2022;DR4
579832; 5.32 ;25/03/2022;22/04/2022;DR4
133416; 7.80 ;25/03/2022;22/04/2022;DR4
186258; 3.84 ;25/03/2022;22/04/2022;DR4
526181; 4.23 ;25/03/2022;22/04/2022;DR4
227284; 16.23 ;25/03/2022;22/04/2022;DR4
552587; 5.68 ;25/03/2022;22/04/2022;DR4
527446; 14.34 ;25/03/2022;22/04/2022;DR4
525943; 2.59 ;25/03/2022;22/04/2022;DR4
248959; 14.08 ;25/03/2022;22/04/2022;DR4
575878; 0.33 ;25/03/2022;22/04/2022;DR4
575876; 1.32 ;25/03/2022;22/04/2022;DR4
526651; 2.23 ;25/03/2022;22/04/2022;DR4
525950; 1.21 ;25/03/2022;22/04/2022;DR4
574478; 31.24 ;25/03/2022;22/04/2022;DR4
526147; 0.90 ;25/03/2022;22/04/2022;DR4
228047; 24.58 ;25/03/2022;22/04/2022;DR4
527787; 4.37 ;25/03/2022;22/04/2022;DR4
554534; 28.34 ;25/03/2022;22/04/2022;DR4
554687; 16.38 ;25/03/2022;22/04/2022;DR4
140545; 0.37 ;25/03/2022;22/04/2022;DR4
140544; 0.54 ;25/03/2022;22/04/2022;DR4
501870; 67.38 ;25/03/2022;22/04/2022;DR4
234500; 5.78 ;25/03/2022;22/04/2022;DR4
522792; 1.78 ;25/03/2022;22/04/2022;DR4
236584; 21.34 ;25/03/2022;22/04/2022;DR4
554527; 35.95 ;25/03/2022;22/04/2022;DR4
554897; 47.03 ;25/03/2022;22/04/2022;DR4
237482; 25.73 ;25/03/2022;22/04/2022;DR4
557735; 3.64 ;25/03/2022;22/04/2022;DR4
579661; 4.83 ;25/03/2022;22/04/2022;DR4
556344; 3.02 ;25/03/2022;22/04/2022;DR4
557733; 3.24 ;25/03/2022;22/04/2022;DR4
527361; 1.25 ;25/03/2022;22/04/2022;DR4
132588; 19.78 ;25/03/2022;22/04/2022;DR4
527160; 3.68 ;25/03/2022;22/04/2022;DR4
554502; 19.40 ;25/03/2022;22/04/2022;DR4
237653; 57.53 ;25/03/2022;22/04/2022;DR4
555219; 12.22 ;25/03/2022;22/04/2022;DR4
525720; 0.82 ;25/03/2022;22/04/2022;DR4
526014; 2.71 ;25/03/2022;22/04/2022;DR4
554846; 8.29 ;25/03/2022;22/04/2022;DR4
528887; 6.49 ;25/03/2022;22/04/2022;DR4
556374; 74.33 ;25/03/2022;22/04/2022;DR4
225844; 1.70 ;25/03/2022;22/04/2022;DR4
130126; 14.37 ;25/03/2022;22/04/2022;DR4
526423; 2.22 ;25/03/2022;22/04/2022;DR4
556042; 27.06 ;25/03/2022;22/04/2022;DR4
240615; 3.25 ;25/03/2022;22/04/2022;DR4
525945; 1.06 ;25/03/2022;22/04/2022;DR4
525524; 15.01 ;25/03/2022;22/04/2022;DR4
526017; 4.21 ;25/03/2022;22/04/2022;DR4
554568; 10.69 ;25/03/2022;22/04/2022;DR4
554567; 9.88 ;25/03/2022;22/04/2022;DR4
526018; 3.35 ;25/03/2022;22/04/2022;DR4
526365; 17.72 ;25/03/2022;22/04/2022;DR4
211951; 19.80 ;25/03/2022;22/04/2022;DR4
552049; 8.11 ;25/03/2022;22/04/2022;DR4
193131; 46.92 ;25/03/2022;22/04/2022;DR4
557328; 31.90 ;25/03/2022;22/04/2022;DR4
570273; 1.23 ;25/03/2022;22/04/2022;DR4
556493; 22.96 ;25/03/2022;22/04/2022;DR4
525993; 1.27 ;25/03/2022;22/04/2022;DR4
120920; 5.47 ;25/03/2022;22/04/2022;DR4
526615; 22.30 ;25/03/2022;22/04/2022;DR4
526756; 31.18 ;25/03/2022;22/04/2022;DR4
140742; 14.87 ;25/03/2022;22/04/2022;DR4
515137; 3.22 ;25/03/2022;22/04/2022;DR4
554384; 10.29 ;25/03/2022;22/04/2022;DR4
556359; 3.29 ;25/03/2022;22/04/2022;DR4
229748; 2.16 ;25/03/2022;22/04/2022;DR4
579588; 0.69 ;25/03/2022;22/04/2022;DR4
221328; 3.21 ;25/03/2022;22/04/2022;DR4
557587; 32.73 ;25/03/2022;22/04/2022;DR4
579587; 0.76 ;25/03/2022;22/04/2022;DR4
557707; 4.29 ;25/03/2022;22/04/2022;DR4
556375; 3.04 ;25/03/2022;22/04/2022;DR4
557739; 10.38 ;25/03/2022;22/04/2022;DR4
247542; 10.14 ;25/03/2022;22/04/2022;DR4
528885; 29.23 ;25/03/2022;22/04/2022;DR4
248720; 6.20 ;25/03/2022;22/04/2022;DR4
528408; 0.92 ;25/03/2022;22/04/2022;DR4
557701; 8.33 ;25/03/2022;22/04/2022;DR4
557702; 6.86 ;25/03/2022;22/04/2022;DR4
247895; 76.03 ;25/03/2022;22/04/2022;DR4
249389; 128.72 ;25/03/2022;22/04/2022;DR4
558237; 13.26 ;25/03/2022;22/04/2022;DR4
558384; 3.73 ;25/03/2022;22/04/2022;DR4
558291; 4.90 ;25/03/2022;22/04/2022;DR4
558620; 13.76 ;25/03/2022;22/04/2022;DR4
558251; 13.73 ;25/03/2022;22/04/2022;DR4
558250; 13.61 ;25/03/2022;22/04/2022;DR4
537333; 32.21 ;25/03/2022;22/04/2022;DR4
252242; 12.23 ;25/03/2022;22/04/2022;DR4
256013; 5.31 ;25/03/2022;22/04/2022;DR4
183308; 7.10 ;25/03/2022;22/04/2022;DR4
558412; 4.73 ;25/03/2022;22/04/2022;DR4
252513; 11.40 ;25/03/2022;22/04/2022;DR4
527788; 0.25 ;25/03/2022;22/04/2022;DR4
527840; 1.78 ;25/03/2022;22/04/2022;DR4
555168; 2.72 ;25/03/2022;22/04/2022;DR4
575670; 5.80 ;25/03/2022;22/04/2022;DR4
524600; 3.08 ;25/03/2022;22/04/2022;DR4
527664; 81.81 ;25/03/2022;22/04/2022;DR4
256182; 10.24 ;25/03/2022;22/04/2022;DR4
558780; 2.61 ;25/03/2022;22/04/2022;DR4
526750; 10.35 ;25/03/2022;22/04/2022;DR4
527894; 37.68 ;25/03/2022;22/04/2022;DR4
527892; 47.00 ;25/03/2022;22/04/2022;DR4
513233; 72.92 ;25/03/2022;22/04/2022;DR4
514617; 10.69 ;25/03/2022;22/04/2022;DR4
527843; 2.19 ;25/03/2022;22/04/2022;DR4
527798; 0.86 ;25/03/2022;22/04/2022;DR4
526551; 0.99 ;25/03/2022;22/04/2022;DR4
526727; 0.61 ;25/03/2022;22/04/2022;DR4
562606; 33.82 ;25/03/2022;22/04/2022;DR4
558653; 16.87 ;25/03/2022;22/04/2022;DR4
559632; 4.26 ;25/03/2022;22/04/2022;DR4
559634; 3.53 ;25/03/2022;22/04/2022;DR4
559633; 3.50 ;25/03/2022;22/04/2022;DR4
559635; 3.55 ;25/03/2022;22/04/2022;DR4
559535; 3.55 ;25/03/2022;22/04/2022;DR4
559537; 3.56 ;25/03/2022;22/04/2022;DR4
526350; 26.10 ;25/03/2022;22/04/2022;DR4
526882; 6.28 ;25/03/2022;22/04/2022;DR4
558657; 13.22 ;25/03/2022;22/04/2022;DR4
558658; 1.42 ;25/03/2022;22/04/2022;DR4
260123; 15.38 ;25/03/2022;22/04/2022;DR4
514935; 12.23 ;25/03/2022;22/04/2022;DR4
260433; 60.09 ;25/03/2022;22/04/2022;DR4
163445; 7.05 ;25/03/2022;22/04/2022;DR4
527810; 46.02 ;25/03/2022;22/04/2022;DR4
570146; 0.78 ;25/03/2022;22/04/2022;DR4
527658; 25.15 ;25/03/2022;22/04/2022;DR4
526378; 3.34 ;25/03/2022;22/04/2022;DR4
559390; 3.61 ;25/03/2022;22/04/2022;DR4
640023; 1.84 ;25/03/2022;22/04/2022;DR4
557515; 44.62 ;25/03/2022;22/04/2022;DR4
527789; 1.47 ;25/03/2022;22/04/2022;DR4
527936; 2.10 ;25/03/2022;22/04/2022;DR4
525375; 2.64 ;25/03/2022;22/04/2022;DR4
528468; 5.63 ;25/03/2022;22/04/2022;DR4
525379; 2.68 ;25/03/2022;22/04/2022;DR4
525423; 32.25 ;25/03/2022;22/04/2022;DR4
138407; 0.65 ;25/03/2022;22/04/2022;DR4
139002; 3.40 ;25/03/2022;22/04/2022;DR4
212164; 1.05 ;25/03/2022;22/04/2022;DR4
137887; 6.90 ;25/03/2022;22/04/2022;DR4
140690; 2.72 ;25/03/2022;22/04/2022;DR4
140928; 2.85 ;25/03/2022;22/04/2022;DR4
141063; 0.55 ;25/03/2022;22/04/2022;DR4
140251; 1.35 ;25/03/2022;22/04/2022;DR4
140231; 1.00 ;25/03/2022;22/04/2022;DR4
126264; 1.24 ;25/03/2022;22/04/2022;DR4
115111; 1.09 ;25/03/2022;22/04/2022;DR4
173577; 11.03 ;25/03/2022;22/04/2022;DR4
116665; 1.11 ;25/03/2022;22/04/2022;DR4
133770; 1.06 ;25/03/2022;22/04/2022;DR4
206326; 5.15 ;25/03/2022;22/04/2022;DR4
131392; 7.12 ;25/03/2022;22/04/2022;DR4
524558; 2.31 ;25/03/2022;22/04/2022;DR4
537048; 3.08 ;25/03/2022;22/04/2022;DR4
522568; 2.35 ;25/03/2022;22/04/2022;DR4
554722; 5.09 ;25/03/2022;22/04/2022;DR4
554690; 18.35 ;25/03/2022;22/04/2022;DR4
570393; 0.55 ;25/03/2022;22/04/2022;DR4
558413; 1.31 ;25/03/2022;22/04/2022;DR4
558448; 3.68 ;25/03/2022;22/04/2022;DR4
558447; 3.61 ;25/03/2022;22/04/2022;DR4
558446; 2.90 ;25/03/2022;22/04/2022;DR4
558443; 3.20 ;25/03/2022;22/04/2022;DR4
558433; 40.72 ;25/03/2022;22/04/2022;DR4
577244; 4.83 ;25/03/2022;22/04/2022;DR4
573328; 2.98 ;25/03/2022;22/04/2022;DR4
579457; 0.74 ;25/03/2022;22/04/2022;DR4
524609; 1.72 ;25/03/2022;22/04/2022;DR4
537349; 4.09 ;25/03/2022;22/04/2022;DR4
537340; 5.39 ;25/03/2022;22/04/2022;DR4
521326; 4.14 ;25/03/2022;22/04/2022;DR4
521325; 2.53 ;25/03/2022;22/04/2022;DR4
553287; 4.76 ;25/03/2022;22/04/2022;DR4
553256; 3.90 ;25/03/2022;22/04/2022;DR4
558467; 0.88 ;25/03/2022;22/04/2022;DR4
558451; 3.53 ;25/03/2022;22/04/2022;DR4
558450; 3.88 ;25/03/2022;22/04/2022;DR4
558449; 3.83 ;25/03/2022;22/04/2022;DR4
557401; 15.87 ;25/03/2022;22/04/2022;DR4
559513; 4.38 ;25/03/2022;22/04/2022;DR4
559468; 4.58 ;25/03/2022;22/04/2022;DR4
511434; 0.47 ;25/03/2022;22/04/2022;DR4
263445; 3.18 ;25/03/2022;22/04/2022;DR4
554588; 0.66 ;25/03/2022;22/04/2022;DR4
552797; 4.57 ;25/03/2022;22/04/2022;DR4
559322; 24.84 ;25/03/2022;22/04/2022;DR4
556576; 8.85 ;25/03/2022;22/04/2022;DR4
558322; 8.20 ;25/03/2022;22/04/2022;DR4
558314; 8.45 ;25/03/2022;22/04/2022;DR4
558313; 14.64 ;25/03/2022;22/04/2022;DR4
575877; 1.04 ;25/03/2022;22/04/2022;DR4
573145; 3.10 ;25/03/2022;22/04/2022;DR4
573141; 1.86 ;25/03/2022;22/04/2022;DR4
510427; 0.70 ;25/03/2022;22/04/2022;DR4
510338; 1.12 ;25/03/2022;22/04/2022;DR4
555736; 4.22 ;25/03/2022;22/04/2022;DR4
552899; 0.60 ;25/03/2022;22/04/2022;DR4
559393; 17.68 ;25/03/2022;22/04/2022;DR4
559384; 24.71 ;25/03/2022;22/04/2022;DR4
559368; 0.34 ;25/03/2022;22/04/2022;DR4
573199; 10.91 ;25/03/2022;22/04/2022;DR4
558328; 7.12 ;25/03/2022;22/04/2022;DR4
579436; 19.35 ;25/03/2022;22/04/2022;DR4
573268; 1.35 ;25/03/2022;22/04/2022;DR4
552093; 1.31 ;25/03/2022;22/04/2022;DR4
552062; 3.01 ;25/03/2022;22/04/2022;DR4
558778; 3.84 ;25/03/2022;22/04/2022;DR4
559661; 11.12 ;25/03/2022;22/04/2022;DR4
559664; 11.03 ;25/03/2022;22/04/2022;DR4
559663; 11.05 ;25/03/2022;22/04/2022;DR4
513017; 1.53 ;25/03/2022;22/04/2022;DR4
578053; 3.39 ;25/03/2022;22/04/2022;DR4
522968; 3.16 ;25/03/2022;22/04/2022;DR4
557699; 1.97 ;25/03/2022;22/04/2022;DR4
558797; 4.62 ;25/03/2022;22/04/2022;DR4
578103; 0.59 ;25/03/2022;22/04/2022;DR4
578102; 1.03 ;25/03/2022;22/04/2022;DR4
578095; 6.06 ;25/03/2022;22/04/2022;DR4
558924; 1.71 ;25/03/2022;22/04/2022;DR4
558915; 3.24 ;25/03/2022;22/04/2022;DR4
558955; 6.80 ;25/03/2022;22/04/2022;DR4
558953; 18.03 ;25/03/2022;22/04/2022;DR4
558947; 13.71 ;25/03/2022;22/04/2022;DR4
559148; 7.19 ;25/03/2022;22/04/2022;DR4
559037; 10.85 ;25/03/2022;22/04/2022;DR4
559036; 8.31 ;25/03/2022;22/04/2022;DR4
559011; 9.08 ;25/03/2022;22/04/2022;DR4
559101; 3.79 ;25/03/2022;22/04/2022;DR4
559061; 0.79 ;25/03/2022;22/04/2022;DR4
559057; 3.58 ;25/03/2022;22/04/2022;DR4
559049; 6.98 ;25/03/2022;22/04/2022;DR4
